Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt,SYSLoad,RegCP
2011-01-01,1,11722,12055,38.51,38.37,0.0,0.14,41.57,41.48,0.0,0.09,36,29,12214,6.24
2011-01-01,2,11253,11430,36.86,36.75,0.0,0.11,34.91,34.82,0.0,0.09,36,29,11573,9.18
2011-01-01,3,10459,10966,35.92,35.91,0.0,0.01,35.46,35.29,0.0,0.17,35,29,11114,7.15
2011-01-01,4,10531,10725,35.94,35.91,0.0,0.03,34.14,33.97,0.0,0.17,35,30,10863,7.4
2011-01-01,5,10841,10672,36.05,36.04,0.0,0.01,33.63,33.49,0.0,0.14,36,31,10827,9.69
2011-01-01,6,10661,10852,36.05,36.12,0.0,-0.07,34.25,34.11,0.0,0.14,36,31,11005,8.63
2011-01-01,7,11640,11255,37.29,37.51,0.0,-0.22,34.01,33.9,0.0,0.11,36,32,11415,9.7
2011-01-01,8,11972,11583,37.97,38.68,0.0,-0.71,30.08,30.02,0.0,0.06,35,31,11753,8.13
2011-01-01,9,12735,12238,39.36,44.27,-4.15,-0.76,32.28,32.23,0.0,0.05,35,32,12435,7.03
2011-01-01,10,13503,12877,38.88,39.5,0.0,-0.62,32.79,32.71,0.0,0.08,39,34,13073,9.47
2011-01-01,11,13847,13349,39.64,40.22,0.0,-0.58,36.15,36.06,0.0,0.09,43,35,13558,8.14
2011-01-01,12,13799,13510,39.68,40.2,0.0,-0.52,35.52,35.46,0.0,0.06,47,37,13726,6.8
2011-01-01,13,13639,13492,39.64,40.15,0.0,-0.51,34.44,34.4,0.0,0.04,49,38,13708,6.8
2011-01-01,14,13452,13314,38.52,39.0,0.0,-0.48,26.91,26.9,0.0,0.01,51,39,13522,6.8
2011-01-01,15,13299,13156,37.79,38.28,0.0,-0.49,21.95,21.95,0.0,0.0,53,39,13373,6.8
2011-01-01,16,13436,13364,38.01,38.54,0.0,-0.53,25.02,25.01,0.0,0.01,51,38,13574,6.8
2011-01-01,17,14728,14632,40.16,42.83,-2.01,-0.66,36.57,36.57,0.0,0.0,48,37,14858,6.8
2011-01-01,18,15682,15653,53.92,54.96,0.0,-1.04,43.09,43.09,0.0,0.0,46,37,15895,5.39
2011-01-01,19,15699,15504,50.63,51.56,0.0,-0.93,39.05,39.06,0.0,-0.01,46,37,15753,6.38
2011-01-01,20,15366,15088,44.22,45.05,-0.19,-0.64,37.87,37.84,0.0,0.03,44,36,15331,6.8
2011-01-01,21,14663,14579,39.71,40.29,0.0,-0.58,36.59,36.54,0.0,0.05,44,37,14817,6.8
2011-01-01,22,13718,13882,38.58,39.05,0.0,-0.47,36.51,36.45,0.0,0.06,44,38,14105,6.8
2011-01-01,23,12711,12931,39.02,39.47,0.0,-0.45,35.12,35.08,0.0,0.04,43,38,13136,6.8
2011-01-01,24,11430,11883,37.21,37.38,0.0,-0.17,34.52,34.53,0.0,-0.01,44,40,12055,6.8
2011-01-02,1,11259,10978,37.51,37.76,0.0,-0.25,29.99,29.98,0.0,0.01,44,41,11149,6.8
2011-01-02,2,10591,10406,35.9,36.02,0.0,-0.12,22.94,22.9,0.0,0.04,43,41,10553,6.8
2011-01-02,3,10317,10089,34.29,34.38,0.0,-0.09,19.94,19.87,0.0,0.07,43,41,10235,8.64
2011-01-02,4,10298,9982,32.84,32.93,0.0,-0.09,8.29,8.26,0.0,0.03,43,41,10126,8.76
2011-01-02,5,10338,10031,32.88,32.97,0.0,-0.09,1.66,1.65,0.0,0.01,43,42,10179,8.0
2011-01-02,6,10558,10289,35.11,35.18,0.0,-0.07,0.0,0.0,0.0,0.0,43,42,10446,8.76
2011-01-02,7,10893,10818,35.89,36.01,0.0,-0.12,0.0,0.0,0.0,0.0,43,42,10975,9.01
2011-01-02,8,11540,11444,38.04,38.15,0.0,-0.11,30.91,30.95,0.0,-0.04,42,42,11615,9.84
2011-01-02,9,12398,12346,39.12,39.23,0.0,-0.11,45.62,45.72,0.0,-0.1,42,41,12539,9.18
2011-01-02,10,13071,13274,39.73,39.95,0.0,-0.22,39.42,39.43,0.0,-0.01,42,42,13477,7.28
2011-01-02,11,13520,13816,40.0,40.18,0.0,-0.18,41.49,41.56,0.0,-0.07,44,43,14033,6.8
2011-01-02,12,13571,14103,40.24,40.44,0.0,-0.2,41.08,41.15,0.0,-0.07,45,43,14323,5.39
2011-01-02,13,13700,14228,39.9,40.17,0.0,-0.27,39.94,40.0,0.0,-0.06,46,43,14448,5.11
2011-01-02,14,13569,14154,39.5,39.73,0.0,-0.23,38.55,38.6,0.0,-0.05,47,43,14374,5.11
