Date,Hour,DA_DEMD,DEMAND,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt,SYSLoad,RegCP
2013-01-01 00:00:00,0,11828,12598.0,79.8,79.34,0.0,0.46,99.23,98.56,0.0,0.67,33,22,12825,11.0
2013-01-01 01:00:00,1,11785,11953.0,66.28,65.81,0.0,0.47,120.08,119.2,0.0,0.88,33,22,12167,7.34
2013-01-01 02:00:00,2,11600,11489.0,68.89,68.47,0.0,0.42,35.71,35.41,0.0,0.3,33,22,11697,6.77
2013-01-01 03:00:00,3,11252,11239.0,50.22,50.01,0.0,0.21,32.87,32.61,0.0,0.26,34,22,11440,7.15
2013-01-01 04:00:00,4,11399,11253.0,51.67,51.47,0.0,0.2,35.44,35.14,0.0,0.3,33,22,11450,6.8
2013-01-01 05:00:00,5,11758,11551.0,50.92,50.75,0.0,0.17,35.45,35.2,0.0,0.25,33,23,11743,6.8
2013-01-01 06:00:00,6,12470,12025.0,76.7,76.47,0.0,0.23,34.63,34.41,0.0,0.22,33,23,12227,6.8
2013-01-01 07:00:00,7,13036,12379.0,65.13,65.01,0.0,0.12,23.39,23.24,0.0,0.15,32,22,12592,6.8
2013-01-01 08:00:00,8,13575,12994.0,75.26,75.1,0.0,0.16,42.07,41.83,0.0,0.24,32,22,13213,8.55
2013-01-01 09:00:00,9,14229,13739.0,78.25,78.08,0.0,0.17,46.77,46.5,0.0,0.27,33,20,13957,7.5
2013-01-01 10:00:00,10,14551,14343.0,93.86,93.56,0.0,0.3,54.87,54.49,0.0,0.38,33,18,14590,6.8
2013-01-01 11:00:00,11,14824,14720.0,100.7,100.31,0.0,0.39,60.43,60.02,0.0,0.41,32,16,14963,6.66
2013-01-01 12:00:00,12,14801,14817.0,100.76,100.37,0.0,0.39,73.54,73.04,0.0,0.5,32,16,15059,6.77
2013-01-01 13:00:00,13,14444,14758.0,97.86,97.58,0.0,0.28,57.9,57.55,0.0,0.35,32,15,14999,6.64
2013-01-01 14:00:00,14,14295,14796.0,93.33,93.09,0.0,0.24,40.78,40.57,0.0,0.21,31,14,15029,6.77
2013-01-01 15:00:00,15,14653,15095.0,80.41,80.32,0.0,0.09,65.7,65.36,0.0,0.34,30,12,15323,6.8
2013-01-01 16:00:00,16,15788,16500.0,117.52,117.22,0.0,0.3,130.05,129.51,0.0,0.54,28,11,16747,9.25
2013-01-01 17:00:00,17,16476,17830.0,156.87,156.7,0.0,0.17,127.17,126.61,0.0,0.56,27,10,18116,7.63
2013-01-01 18:00:00,18,16313,17747.0,147.37,148.11,-1.08,0.34,180.02,179.2,0.0,0.82,26,10,18040,19.41
2013-01-01 19:00:00,19,15969,17341.0,134.18,133.79,0.0,0.39,137.79,137.12,0.0,0.67,25,9,17628,9.09
2013-01-01 20:00:00,20,15354,16699.0,125.77,125.28,0.0,0.49,128.96,128.24,0.0,0.72,23,8,16974,6.5
2013-01-01 21:00:00,21,15204,15676.0,110.2,109.69,0.0,0.51,96.84,96.25,0.0,0.59,21,6,15941,6.5
2013-01-01 22:00:00,22,13963,14365.0,101.05,100.7,0.0,0.35,70.41,69.98,0.0,0.43,20,5,14612,6.75
2013-01-01 23:00:00,23,12774,13230.0,84.32,83.83,0.0,0.49,62.63,62.22,0.0,0.41,18,5,13460,6.8
2013-01-02 00:00:00,0,12715,12547.0,79.01,78.57,0.0,0.44,65.41,64.93,0.0,0.48,18,4,12793,9.13
2013-01-02 01:00:00,1,12854,12215.0,58.63,58.22,0.0,0.41,49.08,48.7,0.0,0.38,16,3,12436,9.0
2013-01-02 02:00:00,2,12650,12099.0,62.39,61.94,0.0,0.45,36.92,36.62,0.0,0.3,15,3,12313,9.0
2013-01-02 03:00:00,3,12722,12196.0,61.76,61.29,0.0,0.47,35.59,35.33,0.0,0.26,15,4,12418,9.0
2013-01-02 04:00:00,4,12802,12635.0,62.23,61.79,0.0,0.44,27.68,27.49,0.0,0.19,14,4,12846,9.42
2013-01-02 05:00:00,5,13038,13860.0,80.71,80.35,0.0,0.36,60.4,60.08,0.0,0.32,14,4,14081,9.0
2013-01-02 06:00:00,6,14718,15970.0,119.93,119.35,0.0,0.58,115.12,114.82,0.0,0.3,13,4,16210,6.95
2013-01-02 07:00:00,7,15914,17102.0,124.56,124.01,0.0,0.55,117.13,116.85,0.0,0.28,14,5,17373,10.3
2013-01-02 08:00:00,8,16296,17307.0,124.45,123.98,0.0,0.47,113.78,113.59,0.0,0.19,14,5,17567,9.91
2013-01-02 09:00:00,9,16321,17417.0,123.05,122.68,0.0,0.37,112.1,111.85,0.0,0.25,17,6,17687,6.77
2013-01-02 10:00:00,10,16387,17453.0,124.85,124.47,0.0,0.38,110.04,109.7,0.0,0.34,21,7,17699,6.8
2013-01-02 11:00:00,11,16610,17372.0,118.55,118.12,0.0,0.43,110.24,109.67,0.0,0.57,24,9,17635,6.8
2013-01-02 12:00:00,12,16242,17220.0,111.54,111.17,0.0,0.37,107.34,106.77,0.0,0.57,26,10,17481,6.64
2013-01-02 13:00:00,13,15917,17156.0,106.25,105.91,0.0,0.34,103.83,103.29,0.0,0.54,27,10,17416,6.61
2013-01-02 14:00:00,14,15752,17099.0,103.3,102.97,0.0,0.33,99.08,98.59,0.0,0.49,27,10,17363,6.61
2013-01-02 15:00:00,15,15938,17296.0,103.5,103.28,0.0,0.22,97.39,96.95,0.0,0.44,26,10,17544,6.61
2013-01-02 16:00:00,16,17458,18431.0,124.8,124.32,0.0,0.48,106.37,105.9,0.0,0.47,25,9,18705,6.61
